#
# Initial mass = 1.000, Z =  0.0300, Y =  0.300, M_mix = 0.00E+00
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/mg26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  2.540E+01 2.116E+03 3.952E+02 6.648E+02 7.934E+00 7.158E+00 8.228E-04 1.969E+01 2.987E+01 3.575E-05 3.226E-01 8.012E-03 4.520E-02 2.131E-04 3.214E+03 5.848E+02 2.469E-04 7.237E-02 6.691E-03 1.396E-03 2.154E-02 5.394E-05 1.929E-03 1.120E-01 1.010E-01 7.370E-02 7.118E-02 1.134E-01 2.832E-02 6.369E-02 2.313E-02 3.108E-03 8.146E-09 3.855E-01 1.687E-02 5.357E-02
  2.688E+01 2.109E+03 3.964E+02 6.651E+02 7.933E+00 7.160E+00 1.053E-03 1.970E+01 2.986E+01 6.252E-05 3.251E-01 8.018E-03 4.520E-02 2.151E-04 3.058E+03 5.568E+02 3.519E-04 7.254E-02 6.706E-03 1.398E-03 2.156E-02 6.395E-05 1.929E-03 1.122E-01 1.010E-01 7.395E-02 7.191E-02 1.134E-01 2.839E-02 6.368E-02 2.317E-02 3.138E-03 1.726E-08 3.858E-01 1.698E-02 5.373E-02
  2.866E+01 2.104E+03 3.976E+02 6.655E+02 7.929E+00 7.163E+00 1.287E-03 1.970E+01 2.985E+01 9.713E-05 3.282E-01 8.026E-03 4.521E-02 2.175E-04 2.890E+03 5.265E+02 4.876E-04 7.276E-02 6.723E-03 1.402E-03 2.159E-02 7.591E-05 1.930E-03 1.123E-01 1.010E-01 7.427E-02 7.277E-02 1.134E-01 2.849E-02 6.367E-02 2.321E-02 3.177E-03 3.207E-08 3.861E-01 1.712E-02 5.395E-02
  3.075E+01 2.102E+03 3.984E+02 6.663E+02 7.921E+00 7.165E+00 1.516E-03 1.970E+01 2.983E+01 1.407E-04 3.321E-01 8.036E-03 4.522E-02 2.204E-04 2.716E+03 4.953E+02 6.553E-04 7.304E-02 6.744E-03 1.406E-03 2.161E-02 8.966E-05 1.930E-03 1.124E-01 1.011E-01 7.466E-02 7.376E-02 1.134E-01 2.861E-02 6.366E-02 2.327E-02 3.226E-03 5.658E-08 3.866E-01 1.730E-02 5.421E-02
  3.309E+01 2.101E+03 3.992E+02 6.671E+02 7.908E+00 7.167E+00 1.728E-03 1.970E+01 2.982E+01 1.911E-04 3.364E-01 8.050E-03 4.523E-02 2.235E-04 2.552E+03 4.659E+02 8.487E-04 7.337E-02 6.768E-03 1.410E-03 2.164E-02 1.041E-04 1.930E-03 1.126E-01 1.011E-01 7.512E-02 7.478E-02 1.134E-01 2.876E-02 6.364E-02 2.335E-02 3.284E-03 9.474E-08 3.871E-01 1.750E-02 5.452E-02
  3.566E+01 2.100E+03 3.998E+02 6.679E+02 7.889E+00 7.168E+00 1.920E-03 1.969E+01 2.979E+01 2.487E-04 3.413E-01 8.066E-03 4.524E-02 2.270E-04 2.398E+03 4.382E+02 1.068E-03 7.375E-02 6.793E-03 1.415E-03 2.167E-02 1.191E-04 1.931E-03 1.128E-01 1.012E-01 7.565E-02 7.583E-02 1.133E-01 2.892E-02 6.361E-02 2.344E-02 3.353E-03 1.524E-07 3.877E-01 1.775E-02 5.487E-02
  3.846E+01 2.101E+03 4.004E+02 6.689E+02 7.862E+00 7.167E+00 2.073E-03 1.969E+01 2.977E+01 3.147E-04 3.468E-01 8.085E-03 4.526E-02 2.309E-04 2.249E+03 4.116E+02 1.315E-03 7.419E-02 6.821E-03 1.421E-03 2.171E-02 1.348E-04 1.931E-03 1.130E-01 1.012E-01 7.625E-02 7.694E-02 1.133E-01 2.911E-02 6.359E-02 2.355E-02 3.434E-03 2.441E-07 3.883E-01 1.803E-02 5.528E-02
  4.164E+01 2.101E+03 4.010E+02 6.699E+02 7.827E+00 7.164E+00 2.234E-03 1.969E+01 2.974E+01 3.906E-04 3.530E-01 8.108E-03 4.528E-02 2.353E-04 2.100E+03 3.848E+02 1.599E-03 7.470E-02 6.853E-03 1.427E-03 2.174E-02 1.520E-04 1.932E-03 1.132E-01 1.013E-01 7.695E-02 7.814E-02 1.133E-01 2.934E-02 6.356E-02 2.368E-02 3.531E-03 3.777E-07 3.891E-01 1.836E-02 5.575E-02
  4.518E+01 2.102E+03 4.017E+02 6.710E+02 7.780E+00 7.160E+00 2.396E-03 1.969E+01 2.970E+01 4.816E-04 3.600E-01 8.135E-03 4.530E-02 2.404E-04 1.949E+03 3.578E+02 1.924E-03 7.526E-02 6.889E-03 1.434E-03 2.178E-02 1.706E-04 1.933E-03 1.134E-01 1.013E-01 7.778E-02 7.947E-02 1.133E-01 2.961E-02 6.352E-02 2.384E-02 3.647E-03 5.828E-07 3.900E-01 1.874E-02 5.631E-02
#
#Final isotopic abundance ratios: 
#
  5.013E+01 2.104E+03 4.026E+02 6.726E+02 7.714E+00 7.153E+00 2.656E-03 1.968E+01 2.965E+01 6.114E-04 3.699E-01 8.173E-03 4.534E-02 2.481E-04 1.746E+03 3.213E+02 2.376E-03 7.600E-02 6.940E-03 1.444E-03 2.184E-02 1.990E-04 1.933E-03 1.137E-01 1.014E-01 7.895E-02 8.152E-02 1.133E-01 2.998E-02 6.347E-02 2.407E-02 3.812E-03 8.858E-07 3.912E-01 1.928E-02 5.709E-02
#
# Initial mass = 3.000, Z =  0.0300, Y =  0.300, M_mix = 2.00E-03, N_ov = 1.0
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/mg26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.476E+02 2.632E+03 4.988E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.984E+01 2.620E+03 3.494E+02 6.982E+02 7.931E+00 7.148E+00 4.695E-06 1.969E+01 2.987E+01 7.452E-18 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  1.984E+01 2.619E+03 3.494E+02 6.982E+02 7.931E+00 7.148E+00 4.466E-06 1.969E+01 2.987E+01 3.241E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.118E-23 3.852E-01 1.674E-02 5.339E-02
  1.985E+01 2.619E+03 3.494E+02 6.982E+02 7.931E+00 7.148E+00 4.242E-06 1.969E+01 2.987E+01 1.938E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 8.986E-22 3.852E-01 1.674E-02 5.339E-02
  1.985E+01 2.619E+03 3.494E+02 6.981E+02 7.931E+00 7.148E+00 4.012E-06 1.969E+01 2.987E+01 2.471E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.019E-21 3.852E-01 1.674E-02 5.339E-02
  1.986E+01 2.617E+03 3.495E+02 6.980E+02 7.931E+00 7.148E+00 3.783E-06 1.969E+01 2.987E+01 3.555E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 2.249E-21 3.852E-01 1.674E-02 5.339E-02
  2.010E+01 2.575E+03 3.525E+02 6.953E+02 7.931E+00 7.149E+00 3.528E-06 1.969E+01 2.987E+01 5.136E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.509E-21 3.852E-01 1.674E-02 5.339E-02
  2.011E+01 2.573E+03 3.526E+02 6.952E+02 7.931E+00 7.149E+00 3.321E-06 1.969E+01 2.987E+01 6.036E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 5.583E-21 3.852E-01 1.674E-02 5.339E-02
  2.038E+01 2.527E+03 3.560E+02 6.922E+02 7.931E+00 7.149E+00 3.093E-06 1.969E+01 2.987E+01 1.152E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.477E-20 3.852E-01 1.674E-02 5.339E-02
  2.066E+01 2.481E+03 3.596E+02 6.892E+02 7.930E+00 7.149E+00 2.877E-06 1.969E+01 2.987E+01 1.114E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.408E-20 3.852E-01 1.674E-02 5.339E-02
  2.094E+01 2.438E+03 3.630E+02 6.863E+02 7.930E+00 7.150E+00 2.683E-06 1.969E+01 2.987E+01 1.403E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 7.853E-20 3.852E-01 1.674E-02 5.339E-02
  2.120E+01 2.397E+03 3.664E+02 6.836E+02 7.930E+00 7.150E+00 2.506E-06 1.969E+01 2.987E+01 1.547E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 8.462E-20 3.852E-01 1.674E-02 5.339E-02
  2.145E+01 2.361E+03 3.695E+02 6.811E+02 7.929E+00 7.150E+00 2.356E-06 1.969E+01 2.987E+01 1.626E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 9.073E-20 3.852E-01 1.674E-02 5.339E-02
  2.169E+01 2.326E+03 3.727E+02 6.787E+02 7.929E+00 7.150E+00 2.248E-06 1.969E+01 2.987E+01 2.099E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.511E-19 3.852E-01 1.674E-02 5.339E-02
  2.192E+01 2.294E+03 3.756E+02 6.765E+02 7.929E+00 7.150E+00 2.214E-06 1.969E+01 2.987E+01 2.682E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 2.429E-19 3.852E-01 1.674E-02 5.339E-02
  2.215E+01 2.263E+03 3.786E+02 6.743E+02 7.928E+00 7.151E+00 2.674E-06 1.969E+01 2.987E+01 3.158E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.028E-19 3.852E-01 1.674E-02 5.339E-02
  2.236E+01 2.236E+03 3.813E+02 6.724E+02 7.928E+00 7.151E+00 4.660E-06 1.969E+01 2.987E+01 3.922E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 7.469E-19 3.852E-01 1.674E-02 5.339E-02
  2.252E+01 2.215E+03 3.834E+02 6.710E+02 7.928E+00 7.151E+00 1.333E-05 1.969E+01 2.987E+01 4.992E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.157E-18 3.852E-01 1.674E-02 5.339E-02
  2.268E+01 2.196E+03 3.855E+02 6.695E+02 7.929E+00 7.152E+00 1.099E-04 1.969E+01 2.987E+01 4.905E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.176E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.158E-18 3.852E-01 1.674E-02 5.339E-02
  2.294E+01 2.195E+03 3.857E+02 6.694E+02 7.930E+00 7.153E+00 2.816E-04 1.969E+01 2.987E+01 4.583E-06 3.198E-01 8.007E-03 4.519E-02 2.108E-04 3.425E+03 6.228E+02 1.271E-04 7.218E-02 6.675E-03 1.393E-03 2.152E-02 4.190E-05 1.929E-03 1.119E-01 1.009E-01 7.341E-02 7.031E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.076E-03 9.352E-10 3.852E-01 1.675E-02 5.340E-02
  2.374E+01 2.176E+03 3.879E+02 6.684E+02 7.933E+00 7.154E+00 4.705E-04 1.969E+01 2.987E+01 1.563E-05 3.206E-01 8.008E-03 4.519E-02 2.113E-04 3.379E+03 6.145E+02 1.583E-04 7.224E-02 6.679E-03 1.393E-03 2.152E-02 4.457E-05 1.929E-03 1.119E-01 1.009E-01 7.350E-02 7.051E-02 1.134E-01 2.826E-02 6.370E-02 2.311E-02 3.085E-03 3.390E-09 3.853E-01 1.678E-02 5.344E-02
  2.494E+01 2.159E+03 3.901E+02 6.679E+02 7.936E+00 7.156E+00 7.016E-04 1.969E+01 2.987E+01 3.150E-05 3.219E-01 8.011E-03 4.520E-02 2.123E-04 3.290E+03 5.985E+02 2.146E-04 7.234E-02 6.687E-03 1.395E-03 2.153E-02 5.000E-05 1.929E-03 1.120E-01 1.009E-01 7.365E-02 7.091E-02 1.134E-01 2.830E-02 6.369E-02 2.313E-02 3.101E-03 7.203E-09 3.854E-01 1.684E-02 5.352E-02
  2.648E+01 2.158E+03 3.907E+02 6.689E+02 7.939E+00 7.159E+00 9.723E-04 1.969E+01 2.986E+01 5.379E-05 3.240E-01 8.016E-03 4.520E-02 2.139E-04 3.159E+03 5.749E+02 3.024E-04 7.250E-02 6.699E-03 1.397E-03 2.155E-02 5.863E-05 1.929E-03 1.121E-01 1.010E-01 7.387E-02 7.154E-02 1.134E-01 2.837E-02 6.368E-02 2.316E-02 3.126E-03 1.299E-08 3.856E-01 1.693E-02 5.365E-02
  2.844E+01 2.145E+03 3.927E+02 6.692E+02 7.940E+00 7.163E+00 1.244E-03 1.970E+01 2.985E+01 8.383E-05 3.269E-01 8.022E-03 4.521E-02 2.162E-04 2.992E+03 5.449E+02 4.263E-04 7.273E-02 6.715E-03 1.400E-03 2.157E-02 7.063E-05 1.930E-03 1.122E-01 1.010E-01 7.418E-02 7.241E-02 1.134E-01 2.845E-02 6.367E-02 2.320E-02 3.161E-03 2.199E-08 3.860E-01 1.705E-02 5.384E-02
  3.080E+01 2.133E+03 3.947E+02 6.697E+02 7.938E+00 7.167E+00 1.529E-03 1.970E+01 2.984E+01 1.234E-04 3.306E-01 8.032E-03 4.521E-02 2.190E-04 2.806E+03 5.115E+02 5.896E-04 7.302E-02 6.737E-03 1.404E-03 2.160E-02 8.565E-05 1.930E-03 1.124E-01 1.010E-01 7.457E-02 7.350E-02 1.134E-01 2.857E-02 6.366E-02 2.325E-02 3.206E-03 3.630E-08 3.864E-01 1.722E-02 5.408E-02
  3.351E+01 2.124E+03 3.964E+02 6.703E+02 7.933E+00 7.171E+00 1.816E-03 1.970E+01 2.982E+01 1.718E-04 3.351E-01 8.044E-03 4.522E-02 2.224E-04 2.622E+03 4.785E+02 7.870E-04 7.339E-02 6.762E-03 1.409E-03 2.164E-02 1.025E-04 1.930E-03 1.126E-01 1.011E-01 7.505E-02 7.471E-02 1.133E-01 2.871E-02 6.364E-02 2.332E-02 3.263E-03 5.829E-08 3.869E-01 1.742E-02 5.438E-02
  3.653E+01 2.119E+03 3.977E+02 6.711E+02 7.921E+00 7.174E+00 2.085E-03 1.970E+01 2.980E+01 2.305E-04 3.404E-01 8.060E-03 4.523E-02 2.260E-04 2.453E+03 4.481E+02 1.021E-03 7.384E-02 6.790E-03 1.414E-03 2.167E-02 1.202E-04 1.931E-03 1.128E-01 1.012E-01 7.561E-02 7.596E-02 1.133E-01 2.889E-02 6.362E-02 2.341E-02 3.331E-03 9.358E-08 3.875E-01 1.767E-02 5.473E-02
  4.004E+01 2.119E+03 3.984E+02 6.724E+02 7.902E+00 7.177E+00 2.341E-03 1.969E+01 2.978E+01 3.028E-04 3.466E-01 8.081E-03 4.525E-02 2.302E-04 2.291E+03 4.191E+02 1.302E-03 7.438E-02 6.822E-03 1.420E-03 2.171E-02 1.393E-04 1.931E-03 1.130E-01 1.012E-01 7.629E-02 7.729E-02 1.133E-01 2.910E-02 6.359E-02 2.353E-02 3.416E-03 1.517E-07 3.882E-01 1.797E-02 5.516E-02
  4.362E+01 2.118E+03 3.993E+02 6.734E+02 7.875E+00 7.179E+00 2.550E-03 1.969E+01 2.975E+01 3.780E-04 3.530E-01 8.104E-03 4.527E-02 2.344E-04 2.153E+03 3.945E+02 1.596E-03 7.497E-02 6.855E-03 1.426E-03 2.175E-02 1.575E-04 1.932E-03 1.132E-01 1.013E-01 7.702E-02 7.854E-02 1.133E-01 2.933E-02 6.356E-02 2.366E-02 3.507E-03 2.355E-07 3.889E-01 1.830E-02 5.561E-02
  4.742E+01 2.118E+03 4.000E+02 6.745E+02 7.843E+00 7.179E+00 2.742E-03 1.969E+01 2.972E+01 4.575E-04 3.599E-01 8.130E-03 4.529E-02 2.389E-04 2.025E+03 3.716E+02 1.916E-03 7.563E-02 6.890E-03 1.433E-03 2.179E-02 1.762E-04 1.932E-03 1.134E-01 1.013E-01 7.781E-02 7.982E-02 1.133E-01 2.958E-02 6.352E-02 2.381E-02 3.610E-03 3.477E-07 3.898E-01 1.866E-02 5.611E-02
  5.136E+01 2.119E+03 4.007E+02 6.756E+02 7.801E+00 7.178E+00 2.860E-03 1.969E+01 2.969E+01 5.431E-04 3.671E-01 8.160E-03 4.531E-02 2.435E-04 1.910E+03 3.511E+02 2.254E-03 7.632E-02 6.925E-03 1.440E-03 2.183E-02 1.942E-04 1.933E-03 1.136E-01 1.014E-01 7.868E-02 8.107E-02 1.133E-01 2.986E-02 6.348E-02 2.398E-02 3.725E-03 5.194E-07 3.907E-01 1.905E-02 5.664E-02
  5.522E+01 2.119E+03 4.013E+02 6.766E+02 7.755E+00 7.175E+00 2.961E-03 1.968E+01 2.965E+01 6.250E-04 3.743E-01 8.191E-03 4.534E-02 2.483E-04 1.803E+03 3.321E+02 2.593E-03 7.703E-02 6.961E-03 1.447E-03 2.187E-02 2.121E-04 1.934E-03 1.139E-01 1.014E-01 7.956E-02 8.231E-02 1.133E-01 3.014E-02 6.344E-02 2.416E-02 3.846E-03 7.217E-07 3.916E-01 1.945E-02 5.719E-02
  5.910E+01 2.120E+03 4.019E+02 6.776E+02 7.707E+00 7.172E+00 3.064E-03 1.968E+01 2.961E+01 7.009E-04 3.816E-01 8.221E-03 4.536E-02 2.532E-04 1.701E+03 3.138E+02 2.936E-03 7.776E-02 6.998E-03 1.454E-03 2.191E-02 2.303E-04 1.934E-03 1.141E-01 1.015E-01 8.045E-02 8.358E-02 1.133E-01 3.043E-02 6.340E-02 2.434E-02 3.970E-03 9.389E-07 3.925E-01 1.986E-02 5.776E-02
  6.401E+01 2.121E+03 4.027E+02 6.789E+02 7.642E+00 7.166E+00 3.184E-03 1.967E+01 2.956E+01 8.108E-04 3.910E-01 8.261E-03 4.540E-02 2.597E-04 1.583E+03 2.927E+02 3.375E-03 7.861E-02 7.045E-03 1.463E-03 2.195E-02 2.531E-04 1.935E-03 1.144E-01 1.016E-01 8.161E-02 8.520E-02 1.133E-01 3.081E-02 6.335E-02 2.458E-02 4.135E-03 1.268E-06 3.937E-01 2.040E-02 5.850E-02
#
#Final isotopic abundance ratios: 
#
  7.048E+01 2.123E+03 4.037E+02 6.807E+02 7.553E+00 7.157E+00 3.389E-03 1.966E+01 2.949E+01 9.810E-04 4.034E-01 8.315E-03 4.545E-02 2.685E-04 1.442E+03 2.676E+02 3.956E-03 7.959E-02 7.107E-03 1.475E-03 2.202E-02 2.835E-04 1.936E-03 1.147E-01 1.017E-01 8.317E-02 8.738E-02 1.133E-01 3.131E-02 6.328E-02 2.490E-02 4.358E-03 1.784E-06 3.953E-01 2.112E-02 5.951E-02
#
# Initial mass = 3.250, Z =  0.0300, Y =  0.300, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/mg26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.476E+02 2.632E+03 4.988E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  2.003E+01 2.594E+03 3.671E+02 6.904E+02 7.941E+00 7.140E+00 5.938E-06 1.969E+01 2.987E+01 4.194E-15 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.263E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 9.899E-31 3.852E-01 1.674E-02 5.339E-02
  2.003E+01 2.593E+03 3.671E+02 6.904E+02 7.941E+00 7.140E+00 5.708E-06 1.969E+01 2.987E+01 5.269E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.263E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.816E-23 3.852E-01 1.674E-02 5.339E-02
  2.020E+01 2.564E+03 3.693E+02 6.886E+02 7.941E+00 7.141E+00 5.437E-06 1.969E+01 2.987E+01 2.786E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.263E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 5.024E-21 3.852E-01 1.674E-02 5.339E-02
  2.021E+01 2.563E+03 3.694E+02 6.885E+02 7.941E+00 7.141E+00 5.190E-06 1.969E+01 2.987E+01 8.814E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.263E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 5.579E-20 3.852E-01 1.674E-02 5.339E-02
  2.044E+01 2.523E+03 3.725E+02 6.860E+02 7.941E+00 7.141E+00 4.905E-06 1.969E+01 2.987E+01 1.089E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.263E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 6.132E-20 3.852E-01 1.674E-02 5.339E-02
